account_id,customer_id,account_type,opening_date,balance,currency,status
ACC0128168,CUST082168,Savings,2015-01-18,11585200,TZS,Active
ACC0094305,CUST032097,Savings,2018-11-01,11357500,TZS,Active
ACC0041293,CUST080940,Current,2015-11-05,68382600,TZS,Active
ACC0146472,CUST072327,Savings,2013-05-08,8477000,TZS,Active
ACC0147023,CUST096679,Savings,2014-04-30,20227900,TZS,Active
ACC0013451,CUST002902,Fixed Deposit,2012-02-16,500000000,TZS,Active
ACC0088455,CUST015481,Current,2016-11-10,39737300,TZS,Active
ACC0113405,CUST083822,Savings,2021-06-14,20480000,TZS,Active
ACC0086277,CUST051131,Savings,2014-11-26,6989700,TZS,Active
ACC0028772,CUST076915,Current,2011-12-19,36752800,TZS,Active
ACC0008770,CUST084202,Current,2020-02-07,62032000,TZS,Active
ACC0025999,CUST054447,Current,2025-02-03,18747,TZS,Closed
ACC0107385,CUST008823,Current,2021-06-08,42362400,TZS,Active
ACC0110494,CUST032063,Fixed Deposit,2025-10-22,139576750,TZS,Inactive
ACC0108436,CUST049720,Current,2016-09-02,22647400,TZS,Active
ACC0069354,CUST023530,Savings,2018-01-25,13042400,TZS,Active
ACC0040042,CUST036931,Savings,2024-01-03,24834800,TZS,Active
ACC0068382,CUST034848,Savings,2015-07-22,14038900,TZS,Active
ACC0001636,CUST053621,Current,2021-09-26,15369000,TZS,Active
ACC0090578,CUST008704,Current,2023-10-02,80000000,TZS,Active
ACC0142423,CUST041760,Current,2012-09-23,80000000,TZS,Active
ACC0128061,CUST060865,Fixed Deposit,2021-09-17,243239400,TZS,Active
ACC0029383,CUST008498,Current,2013-10-23,80000000,TZS,Active
ACC0024703,CUST050330,Current,2024-11-19,60237600,TZS,Active
ACC0063862,CUST071659,Current,2021-10-21,45913000,TZS,Active
ACC0072629,CUST076836,Current,2024-06-09,80000000,TZS,Active
ACC0093822,CUST021097,Fixed Deposit,2022-08-15,463518700,TZS,Active
ACC0120789,CUST012335,Fixed Deposit,2024-08-08,195691200,TZS,Active
ACC0108048,CUST072420,Savings,2016-09-03,30000000,TZS,Active
ACC0051160,CUST066760,Savings,2023-09-19,30000000,TZS,Active
ACC0045320,CUST067504,Current,2024-10-29,36415000,TZS,Active
ACC0052718,CUST082243,Current,2021-09-13,35616900,TZS,Active
ACC0051969,CUST040191,Current,2017-07-28,19713100,TZS,Active
ACC0138070,CUST029200,Savings,2024-10-17,4686500,TZS,Active
ACC0123387,CUST035531,Savings,2022-08-25,27581500,TZS,Active
ACC0148876,CUST020229,Current,2025-01-02,80000000,TZS,Active
ACC0146307,CUST049036,Savings,2023-02-10,28978700,TZS,Active
ACC0138907,CUST064574,Current,2021-05-09,77227900,TZS,Active
ACC0003013,CUST004564,Current,2014-09-29,49530900,TZS,Active
ACC0046285,CUST045017,Savings,2013-07-07,29119200,TZS,Active
ACC0132725,CUST043587,Current,2022-10-18,56136500,TZS,Active
ACC0000412,CUST022966,Fixed Deposit,2026-02-08,172123800,TZS,Active
ACC0034305,CUST062883,Savings,2019-06-07,11858800,TZS,Active
ACC0085308,CUST018766,Savings,2016-01-05,22131600,TZS,Active
ACC0097504,CUST021001,Fixed Deposit,2021-03-16,293620300,TZS,Active
ACC0135270,CUST032535,Savings,2022-01-09,11957900,TZS,Active
ACC0047717,CUST071693,Current,2014-03-24,40982300,TZS,Active
ACC0026698,CUST091940,Savings,2016-12-13,14506200,TZS,Active
ACC0029932,CUST097749,Savings,2023-12-11,1073543,TZS,Inactive
ACC0005704,CUST043132,Current,2020-07-06,42183900,TZS,Active
ACC0010456,CUST000445,Savings,2016-02-11,1551,TZS,Closed
ACC0071947,CUST007468,Current,2013-03-16,56760100,TZS,Active
ACC0117677,CUST002593,Savings,2016-05-21,25990700,TZS,Active
ACC0076346,CUST046094,Savings,2014-04-30,26908600,TZS,Active
ACC0078062,CUST086654,Current,2025-10-11,80000000,TZS,Active
ACC0118295,CUST054181,Savings,2022-09-18,18593500,TZS,Active
ACC0051463,CUST019313,Current,2025-12-23,13505200,TZS,Active
ACC0119166,CUST007744,Savings,2012-04-06,14272200,TZS,Active
ACC0135105,CUST026444,Savings,2013-01-01,1903128,TZS,Inactive
ACC0124277,CUST000602,Fixed Deposit,2015-10-26,202838100,TZS,Active
ACC0001178,CUST019161,Savings,2020-08-03,26747200,TZS,Active
ACC0030570,CUST073056,Savings,2021-11-03,19115100,TZS,Active
ACC0071105,CUST026706,Savings,2017-07-22,2820695,TZS,Inactive
ACC0144422,CUST089912,Current,2023-10-26,27724400,TZS,Active
ACC0008435,CUST033804,Fixed Deposit,2018-03-01,183314900,TZS,Active
ACC0049720,CUST053759,Current,2020-12-29,27066200,TZS,Active
ACC0006319,CUST046582,Savings,2011-07-22,16384000,TZS,Active
ACC0025544,CUST023727,Savings,2022-11-26,16101500,TZS,Active
ACC0093123,CUST002363,Current,2016-09-09,37480200,TZS,Active
ACC0142615,CUST020307,Current,2015-05-25,44423800,TZS,Active
ACC0089653,CUST060353,Current,2011-08-04,54195700,TZS,Active
ACC0145010,CUST054967,Current,2020-08-26,4784461,TZS,Inactive
ACC0095079,CUST003037,Savings,2014-09-14,30000000,TZS,Active
ACC0137424,CUST026718,Fixed Deposit,2023-06-24,123968600,TZS,Active
ACC0099583,CUST002372,Savings,2015-08-26,17982400,TZS,Active
ACC0130740,CUST034041,Savings,2019-03-31,5377938,TZS,Inactive
ACC0007029,CUST044577,Current,2025-01-23,80000000,TZS,Active
ACC0071858,CUST098651,Fixed Deposit,2016-09-07,196044400,TZS,Active
ACC0078024,CUST060044,Current,2024-06-13,18368200,TZS,Active
ACC0056606,CUST094546,Savings,2023-04-14,13576100,TZS,Active
ACC0071240,CUST053819,Savings,2019-05-31,15450400,TZS,Active
ACC0098193,CUST001732,Current,2013-07-20,36511600,TZS,Active
ACC0066695,CUST044560,Savings,2022-04-06,30000000,TZS,Active
ACC0017152,CUST067956,Current,2013-04-01,13766500,TZS,Active
ACC0078672,CUST060430,Current,2012-11-07,80000000,TZS,Active
ACC0035143,CUST017761,Savings,2020-06-06,4494193,TZS,Inactive
ACC0031572,CUST033779,Current,2011-11-04,16090600,TZS,Active
ACC0134471,CUST062665,Savings,2013-05-25,26595600,TZS,Active
ACC0023276,CUST020207,Savings,2023-09-16,30000000,TZS,Active
ACC0085887,CUST001092,Savings,2025-03-14,17547700,TZS,Active
ACC0075638,CUST064727,Savings,2025-09-23,13047300,TZS,Active
ACC0063643,CUST049143,Current,2021-05-04,13955300,TZS,Active
ACC0085337,CUST092919,Savings,2021-10-05,19315100,TZS,Active
ACC0023343,CUST063810,Current,2014-07-21,23930000,TZS,Active
ACC0132415,CUST030573,Current,2023-03-07,20546900,TZS,Active
ACC0103008,CUST087337,Current,2025-10-26,25901800,TZS,Active
ACC0016390,CUST014973,Fixed Deposit,2016-04-23,44245239,TZS,Inactive
ACC0131953,CUST090625,Savings,2019-08-23,30000000,TZS,Active
ACC0027642,CUST003616,Current,2017-08-23,9333100,TZS,Active
ACC0127584,CUST040927,Savings,2024-11-20,19512400,TZS,Active
ACC0117621,CUST011726,Current,2024-05-05,50105200,TZS,Active
ACC0141418,CUST012691,Savings,2017-05-27,12202400,TZS,Active
ACC0011333,CUST094826,Fixed Deposit,2012-03-19,227212800,TZS,Active
ACC0044516,CUST081816,Savings,2026-03-02,9447300,TZS,Active
ACC0029427,CUST018501,Current,2019-06-09,14055900,TZS,Active
ACC0121549,CUST035913,Current,2014-07-16,17876800,TZS,Active
ACC0085708,CUST000839,Savings,2012-01-28,13311200,TZS,Active
ACC0100876,CUST093409,Current,2026-07-06,66828000,TZS,Active
ACC0024982,CUST097964,Current,2019-04-21,80000000,TZS,Active
ACC0077258,CUST088677,Savings,2016-04-06,8100600,TZS,Active
ACC0130678,CUST029041,Current,2017-06-11,60370600,TZS,Active
ACC0091240,CUST067200,Savings,2015-07-19,6681400,TZS,Active
ACC0004867,CUST046837,Savings,2018-10-21,13578200,TZS,Active
ACC0010333,CUST050131,Current,2013-06-25,15037000,TZS,Active
ACC0139779,CUST062833,Current,2013-10-25,47583400,TZS,Active
ACC0095174,CUST047213,Current,2017-05-03,22534900,TZS,Active
ACC0113927,CUST053057,Current,2024-10-16,44016200,TZS,Active
ACC0139609,CUST058747,Fixed Deposit,2012-04-30,137838800,TZS,Active
ACC0008444,CUST001410,Current,2021-05-18,62869600,TZS,Active
ACC0018831,CUST056105,Savings,2015-03-04,30000000,TZS,Active
ACC0017087,CUST097418,Savings,2019-01-14,30000000,TZS,Active
ACC0065651,CUST066760,Savings,2019-08-01,5862700,TZS,Active
ACC0088083,CUST097413,Fixed Deposit,2018-11-09,348873700,TZS,Active
ACC0042331,CUST042483,Current,2024-08-06,40121200,TZS,Active
ACC0142552,CUST038950,Savings,2012-11-15,25571700,TZS,Active
ACC0050025,CUST087303,Current,2018-03-17,39448100,TZS,Active
ACC0109476,CUST040554,Savings,2019-08-18,18386700,TZS,Active
ACC0017646,CUST075300,Savings,2018-12-30,17970000,TZS,Active
ACC0041741,CUST033649,Savings,2020-09-23,34654,TZS,Closed
ACC0059871,CUST052611,Savings,2025-11-21,22296600,TZS,Active
ACC0113231,CUST012078,Savings,2021-01-03,15755700,TZS,Active
ACC0018675,CUST054826,Savings,2019-01-13,30000000,TZS,Active
ACC0007326,CUST089002,Current,2014-04-10,38417800,TZS,Active
ACC0021549,CUST014953,Savings,2017-11-05,13377400,TZS,Active
ACC0035019,CUST009127,Savings,2017-12-20,30000000,TZS,Active
ACC0110993,CUST075440,Current,2020-09-28,24721400,TZS,Active
ACC0098232,CUST035171,Current,2020-03-28,11401800,TZS,Active
ACC0135259,CUST002428,Savings,2015-03-09,23008700,TZS,Active
ACC0127072,CUST070026,Savings,2022-11-18,10746200,TZS,Active
ACC0148406,CUST011853,Current,2017-03-31,79445700,TZS,Active
ACC0082509,CUST088150,Savings,2021-06-23,9742400,TZS,Active
ACC0080749,CUST034707,Savings,2018-02-25,20338800,TZS,Active
ACC0041867,CUST094760,Current,2024-01-02,14242200,TZS,Active
ACC0071966,CUST070749,Savings,2024-12-10,7937900,TZS,Active
ACC0058057,CUST035756,Savings,2026-01-20,20432500,TZS,Active
ACC0045783,CUST010465,Savings,2024-05-31,9943400,TZS,Active
ACC0023476,CUST088150,Current,2017-04-14,73967700,TZS,Active
ACC0078351,CUST011485,Savings,2014-04-14,13312800,TZS,Active
ACC0018579,CUST007954,Savings,2013-10-25,29913700,TZS,Active
ACC0000763,CUST094907,Current,2017-05-15,60621500,TZS,Active
ACC0070456,CUST053842,Current,2015-10-09,44832400,TZS,Active
ACC0076729,CUST064282,Savings,2011-08-04,17933600,TZS,Active
ACC0083549,CUST077743,Savings,2013-03-22,21316000,TZS,Active
ACC0099696,CUST022390,Savings,2022-08-06,30000000,TZS,Active
ACC0054884,CUST015876,Savings,2019-04-22,10439400,TZS,Active
ACC0070583,CUST091102,Current,2015-05-05,17701400,TZS,Active
ACC0080631,CUST007396,Current,2024-09-24,22068900,TZS,Active
ACC0038816,CUST003032,Savings,2020-03-04,13524400,TZS,Active
ACC0119953,CUST027085,Savings,2017-11-09,9034100,TZS,Active
ACC0004824,CUST097460,Savings,2016-07-22,8686100,TZS,Active
ACC0067252,CUST077032,Current,2020-08-20,80000000,TZS,Active
ACC0052884,CUST080966,Savings,2023-11-15,30000000,TZS,Active
ACC0072248,CUST065174,Fixed Deposit,2021-07-13,474338300,TZS,Active
ACC0127905,CUST051504,Savings,2015-10-24,6471800,TZS,Active
ACC0087199,CUST074411,Fixed Deposit,2016-09-22,193873400,TZS,Active
ACC0049746,CUST050733,Savings,2014-08-14,823081,TZS,Inactive
ACC0009158,CUST048923,Savings,2016-08-04,19716500,TZS,Active
ACC0088629,CUST082272,Fixed Deposit,2013-07-15,338605500,TZS,Active
ACC0022441,CUST037150,Current,2023-07-17,33037100,TZS,Active
ACC0037663,CUST079163,Savings,2024-02-07,3898100,TZS,Active
ACC0078186,CUST061311,Savings,2016-06-10,7966500,TZS,Active
ACC0075983,CUST090435,Savings,2018-02-17,22473800,TZS,Active
ACC0126449,CUST002173,Savings,2017-09-05,4278901,TZS,Inactive
ACC0049261,CUST070492,Savings,2026-07-15,12664600,TZS,Active
ACC0060911,CUST087804,Savings,2022-04-22,6644000,TZS,Active
ACC0013356,CUST089171,Savings,2023-03-03,22427600,TZS,Active
ACC0125593,CUST014758,Savings,2013-01-12,1016711,TZS,Inactive
ACC0145363,CUST041983,Current,2023-10-31,17459700,TZS,Active
ACC0032094,CUST024041,Savings,2017-08-05,30000000,TZS,Active
ACC0146025,CUST061671,Savings,2016-10-05,11269500,TZS,Active
ACC0128469,CUST045886,Savings,2025-12-29,30000000,TZS,Active
ACC0015902,CUST069414,Current,2022-11-01,25952800,TZS,Active
ACC0047239,CUST074062,Savings,2026-06-21,20902500,TZS,Active
ACC0125748,CUST033506,Savings,2015-08-06,17935700,TZS,Active
ACC0061810,CUST016823,Savings,2017-10-15,8368500,TZS,Active
ACC0103083,CUST039425,Savings,2017-04-16,10377800,TZS,Active
ACC0002918,CUST094570,Savings,2017-12-07,16177100,TZS,Active
ACC0015466,CUST062008,Savings,2025-12-01,8259700,TZS,Active
ACC0062196,CUST085595,Current,2016-01-22,48427400,TZS,Active
ACC0121665,CUST064979,Fixed Deposit,2013-10-15,231351400,TZS,Active
ACC0038862,CUST010928,Savings,2012-06-19,6338800,TZS,Active
ACC0026682,CUST029890,Savings,2017-08-31,11758300,TZS,Active
ACC0066401,CUST047758,Current,2016-01-22,5129300,TZS,Active
ACC0086355,CUST092732,Current,2019-03-11,43008200,TZS,Active
ACC0046167,CUST008237,Savings,2023-05-24,11854400,TZS,Active
ACC0141906,CUST019927,Current,2017-06-11,70165600,TZS,Active
ACC0019155,CUST068239,Savings,2025-03-29,10051500,TZS,Active
ACC0139475,CUST039723,Current,2020-09-17,64780700,TZS,Active
ACC0125920,CUST098004,Current,2012-11-08,65477800,TZS,Active
ACC0087408,CUST080092,Fixed Deposit,2013-05-19,351954100,TZS,Active
ACC0020406,CUST050744,Savings,2012-02-25,7319900,TZS,Active
ACC0008976,CUST011210,Savings,2020-12-05,30000000,TZS,Active
ACC0025904,CUST054569,Savings,2024-01-31,11116800,TZS,Active
ACC0146110,CUST049588,Savings,2017-04-12,5213900,TZS,Active
ACC0035603,CUST082744,Current,2015-10-30,62315300,TZS,Active
ACC0114024,CUST014661,Savings,2018-01-02,7322700,TZS,Active
ACC0135098,CUST047641,Savings,2022-12-29,30000000,TZS,Active
ACC0025890,CUST057225,Savings,2022-09-30,28047600,TZS,Active
ACC0057633,CUST067989,Savings,2016-08-17,14118500,TZS,Active
ACC0114884,CUST062031,Savings,2015-06-20,10111000,TZS,Active
ACC0079034,CUST085828,Current,2024-10-26,80000000,TZS,Active
ACC0010902,CUST000586,Current,2018-02-14,31045600,TZS,Active
ACC0034517,CUST034252,Savings,2017-05-15,13868200,TZS,Active
ACC0074958,CUST052752,Current,2020-08-18,80000000,TZS,Active
ACC0008785,CUST026405,Savings,2023-10-30,24192300,TZS,Active
ACC0121381,CUST064593,Current,2018-05-06,29659000,TZS,Active
ACC0109097,CUST074963,Savings,2023-10-11,21341000,TZS,Active
ACC0148972,CUST021380,Savings,2017-03-12,13247300,TZS,Active
ACC0148049,CUST022274,Current,2017-03-28,38979000,TZS,Active
ACC0146845,CUST015819,Current,2019-10-04,9539802,TZS,Inactive
ACC0007611,CUST005041,Savings,2013-09-14,13009400,TZS,Active
ACC0133710,CUST081989,Savings,2013-10-27,812,TZS,Closed
ACC0006393,CUST025682,Fixed Deposit,2020-10-12,161108900,TZS,Active
ACC0082385,CUST000301,Fixed Deposit,2018-12-15,174867000,TZS,Active
ACC0099625,CUST038902,Current,2024-11-24,42072100,TZS,Active
ACC0066353,CUST054336,Current,2012-12-07,57746800,TZS,Active
ACC0045417,CUST007097,Current,2025-09-21,24623300,TZS,Active
ACC0093667,CUST089301,Current,2013-10-26,49638900,TZS,Active
ACC0035247,CUST067756,Savings,2017-02-20,7805100,TZS,Active
ACC0143793,CUST018622,Savings,2026-03-10,14280800,TZS,Active
ACC0058291,CUST041157,Savings,2022-06-02,26194300,TZS,Active
ACC0022229,CUST065199,Savings,2023-08-24,25638300,TZS,Active
ACC0064279,CUST044211,Savings,2024-04-19,1490717,TZS,Inactive
ACC0056550,CUST087796,Current,2018-04-16,8196091,TZS,Inactive
ACC0120304,CUST006820,Savings,2021-10-23,16131800,TZS,Active
ACC0026277,CUST029848,Fixed Deposit,2023-02-18,117855600,TZS,Active
ACC0053768,CUST024802,Savings,2021-10-14,8960700,TZS,Active
ACC0119995,CUST037466,Savings,2016-05-02,12515600,TZS,Active
ACC0030667,CUST056568,Savings,2022-02-20,9297800,TZS,Active
ACC0099577,CUST087942,Savings,2013-04-06,8520000,TZS,Active
ACC0018381,CUST046407,Savings,2014-02-07,12763300,TZS,Active
ACC0044105,CUST045576,Savings,2025-12-27,5999700,TZS,Active
ACC0080757,CUST001326,Current,2025-09-24,62951800,TZS,Active
ACC0022359,CUST059976,Savings,2012-10-18,20841000,TZS,Active
ACC0036119,CUST082076,Savings,2025-04-07,14912100,TZS,Active
ACC0028101,CUST030350,Savings,2022-02-18,30000000,TZS,Active
ACC0113050,CUST018823,Savings,2023-05-30,25501600,TZS,Active
ACC0103282,CUST062299,Fixed Deposit,2020-05-16,368584900,TZS,Active
ACC0075906,CUST046891,Current,2020-04-06,43445200,TZS,Active
ACC0094458,CUST038425,Current,2021-10-31,52665200,TZS,Active
ACC0134887,CUST062417,Current,2018-01-16,69556800,TZS,Active
ACC0073930,CUST056724,Savings,2023-01-24,30000000,TZS,Active
ACC0047806,CUST008933,Savings,2015-12-21,12035600,TZS,Active
ACC0012537,CUST046991,Current,2016-04-02,42654800,TZS,Active
ACC0126205,CUST094244,Current,2025-04-18,41350800,TZS,Active
ACC0039558,CUST093386,Current,2011-08-15,25843800,TZS,Active
ACC0123126,CUST015394,Savings,2020-10-29,19089000,TZS,Active
ACC0011212,CUST055656,Savings,2013-03-11,15271300,TZS,Active
ACC0065980,CUST027718,Savings,2011-08-01,30000000,TZS,Active
ACC0019049,CUST008580,Fixed Deposit,2022-07-14,363047400,TZS,Active
ACC0104188,CUST018888,Savings,2018-09-16,12290000,TZS,Active
ACC0073991,CUST094362,Current,2022-10-14,34707900,TZS,Active
ACC0000499,CUST092648,Savings,2022-02-27,23637600,TZS,Active
ACC0043567,CUST077561,Savings,2019-01-06,21241900,TZS,Active
ACC0041102,CUST008286,Fixed Deposit,2022-10-22,500000000,TZS,Active
ACC0049497,CUST050177,Savings,2011-11-29,13000200,TZS,Active
ACC0072841,CUST091255,Savings,2024-08-01,10341500,TZS,Active
ACC0046058,CUST035212,Current,2023-02-16,48414600,TZS,Active
ACC0111045,CUST034966,Savings,2017-08-28,30000000,TZS,Active
ACC0074447,CUST089138,Current,2021-11-13,40941100,TZS,Active
ACC0102207,CUST010743,Savings,2024-01-25,30000000,TZS,Active
ACC0048564,CUST049835,Savings,2017-12-10,21928900,TZS,Active
ACC0032160,CUST090416,Savings,2011-08-08,14265500,TZS,Active
ACC0109525,CUST045696,Savings,2021-08-21,9194400,TZS,Active
ACC0039057,CUST062229,Savings,2012-05-10,5841600,TZS,Active
ACC0054723,CUST097983,Savings,2026-07-15,16951800,TZS,Active
ACC0032045,CUST094797,Savings,2013-01-10,30000000,TZS,Active
ACC0053508,CUST010566,Current,2011-12-18,55425500,TZS,Active
ACC0048799,CUST072376,Current,2020-04-07,4777976,TZS,Inactive
ACC0064579,CUST007859,Savings,2014-11-27,14814900,TZS,Active
ACC0006812,CUST081251,Savings,2018-05-25,25398600,TZS,Active
ACC0037333,CUST029257,Current,2021-02-21,63043800,TZS,Active
ACC0147924,CUST047949,Savings,2013-08-17,30000000,TZS,Active
ACC0111853,CUST033010,Current,2018-02-06,33135900,TZS,Active
ACC0117843,CUST008074,Fixed Deposit,2018-01-04,313921800,TZS,Active
ACC0145433,CUST042474,Savings,2017-05-02,12679700,TZS,Active
ACC0142450,CUST048956,Savings,2017-08-21,14257300,TZS,Active
ACC0022554,CUST052163,Savings,2013-11-26,9897700,TZS,Active
ACC0005881,CUST015572,Savings,2025-12-28,12848400,TZS,Active
ACC0076102,CUST098382,Current,2016-03-29,15437400,TZS,Active
ACC0082970,CUST090396,Current,2023-02-12,25337700,TZS,Active
ACC0121260,CUST007109,Savings,2011-08-31,4164908,TZS,Inactive
ACC0048121,CUST001697,Savings,2021-05-06,10434000,TZS,Active
ACC0036444,CUST072416,Savings,2017-06-03,18932600,TZS,Active
ACC0006521,CUST000445,Current,2019-10-28,10482000,TZS,Active
ACC0140243,CUST027637,Fixed Deposit,2024-02-13,500000000,TZS,Active
ACC0023956,CUST079138,Savings,2019-07-19,6440300,TZS,Active
ACC0040193,CUST084702,Savings,2012-12-08,9679400,TZS,Active
ACC0014029,CUST074873,Savings,2016-03-18,11089300,TZS,Active
ACC0017210,CUST064446,Savings,2018-07-10,8307500,TZS,Active
ACC0147209,CUST052317,Savings,2019-04-04,21196500,TZS,Active
ACC0076235,CUST041678,Savings,2022-05-12,11538200,TZS,Active
ACC0074767,CUST045298,Current,2025-09-23,39598700,TZS,Active
ACC0099161,CUST099222,Current,2026-07-08,30658900,TZS,Active
ACC0116097,CUST022022,Savings,2017-05-17,9723300,TZS,Active
ACC0025591,CUST063174,Savings,2018-05-15,30000000,TZS,Active
ACC0052922,CUST050280,Savings,2013-03-02,24294000,TZS,Active
ACC0040888,CUST077056,Savings,2024-12-10,17062300,TZS,Active
ACC0096867,CUST003799,Savings,2021-07-12,4963500,TZS,Active
ACC0013796,CUST001385,Fixed Deposit,2017-04-30,256244100,TZS,Active
ACC0073060,CUST079568,Savings,2021-03-21,19019300,TZS,Active
ACC0107122,CUST010834,Fixed Deposit,2013-09-15,273100700,TZS,Active
ACC0076449,CUST056282,Savings,2015-02-25,30000000,TZS,Active
ACC0116607,CUST018968,Current,2012-07-02,41461300,TZS,Active
ACC0139612,CUST061184,Current,2014-07-08,33393000,TZS,Active
ACC0060490,CUST067071,Current,2022-07-21,24629,TZS,Closed
ACC0105156,CUST090496,Fixed Deposit,2023-02-17,399601300,TZS,Active
ACC0008443,CUST030739,Savings,2021-12-06,30000000,TZS,Active
ACC0060482,CUST000417,Savings,2012-05-27,10886800,TZS,Active
ACC0101820,CUST024900,Savings,2014-03-21,30000000,TZS,Active
ACC0148959,CUST043596,Fixed Deposit,2013-12-09,478056000,TZS,Active
ACC0007505,CUST075748,Savings,2012-01-31,12989800,TZS,Active
ACC0033618,CUST020508,Current,2012-10-11,25300800,TZS,Active
ACC0024213,CUST069791,Current,2020-07-24,37017400,TZS,Active
ACC0033308,CUST086175,Fixed Deposit,2020-12-24,204254000,TZS,Active
ACC0029537,CUST019165,Fixed Deposit,2017-04-14,207410700,TZS,Active
ACC0010075,CUST076716,Fixed Deposit,2025-03-15,146503800,TZS,Active
ACC0080532,CUST081499,Fixed Deposit,2020-12-16,149656000,TZS,Active
ACC0001209,CUST028474,Savings,2022-07-18,17467500,TZS,Active
ACC0133246,CUST057282,Savings,2019-11-03,22327100,TZS,Active
ACC0101558,CUST031199,Savings,2024-04-14,17874200,TZS,Active
ACC0039194,CUST056949,Current,2020-02-08,80000000,TZS,Active
ACC0017116,CUST047170,Fixed Deposit,2022-11-30,368285400,TZS,Active
ACC0072021,CUST047048,Savings,2025-07-13,5337603,TZS,Inactive
ACC0049168,CUST032910,Savings,2024-04-08,11371100,TZS,Active
